Location,Location Latitude,Location Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Radius Category
Ottawa,45.421401,-75.699699,Green Rebel,45.42072121963156,-75.69980752071004,Salad Place,300
Ottawa,45.421401,-75.699699,Second Cup,45.41953367413603,-75.6997828041872,Coffee Shop,300
Ottawa,45.421401,-75.699699,Sparks Street Mall,45.422319073337476,-75.69871532170684,Plaza,300
Ottawa,45.421401,-75.699699,Starbucks,45.419441,-75.697475,Coffee Shop,300
Ottawa,45.421401,-75.699699,Paradise Poké,45.419155,-75.69972,Hawaiian Restaurant,300
Ottawa,45.421401,-75.699699,C'est Japon À Suisha (Suisha Gardens),45.41958376008364,-75.69897699082505,Japanese Restaurant,300
Ottawa,45.421401,-75.699699,Kasbah Village,45.4193995,-75.6974498,Moroccan Restaurant,300
Ottawa,45.421401,-75.699699,Subway,45.42159194855543,-75.6981729002441,Sandwich Place,300
Ottawa,45.421401,-75.699699,Starbucks,45.41927,-75.69952,Coffee Shop,300
Ottawa,45.421401,-75.699699,RBC Royal Bank,45.423050343358,-75.69672279838727,Bank,300
Ottawa,45.421401,-75.699699,Morning Owl,45.41910483596683,-75.69944569392997,Café,300
Ottawa,45.421401,-75.699699,ARC The.Hotel,45.4203234,-75.6968678,Hotel,300
Ottawa,45.421401,-75.699699,Tim Hortons,45.4190073,-75.6982507,Coffee Shop,300
Ottawa,45.421401,-75.699699,Freshii,45.42276576281337,-75.69733243055389,Salad Place,300
Ottawa,45.421401,-75.699699,Subway,45.420747023652666,-75.69600962268356,Sandwich Place,300
Ottawa,45.421401,-75.699699,Roast & Brew,45.422776,-75.69668,Café,300
Princeton,49.457305,-120.51141299999999,Brown Bridge Pub,49.455976,-120.51005191,Pub,300
Princeton,49.457305,-120.51141299999999,Dairy Queen,49.45748134810987,-120.50743997097015,Ice Cream Shop,300
Princeton,49.457305,-120.51141299999999,Canadas Best Value Inn & Suites Princeton,49.45690669,-120.5084925,Hotel,300
Princeton,49.457305,-120.51141299999999,Billy's Family Restaurant,49.455077,-120.51061,Diner,300
Quebec City,46.812671,-71.21364200000001,Place d'Youville,46.81242667014215,-71.2142465940788,Plaza,300
Quebec City,46.812671,-71.21364200000001,Quartier Vieux-Québec – Cap-Blanc – Colline-Parlementaire,46.81302121849711,-71.21081857045749,Neighborhood,300
Quebec City,46.812671,-71.21364200000001,Les Délices de l'Érable,46.81325444373501,-71.21210970433643,Gourmet Shop,300
Quebec City,46.812671,-71.21364200000001,BEclub Bistro Bar,46.813674,-71.211341,Gastropub,300
Quebec City,46.812671,-71.21364200000001,Bar Ste-Angèle,46.81322797689723,-71.2117271520669,Bar,300
Quebec City,46.812671,-71.21364200000001,Auberge Internationale de Québec,46.81243489050839,-71.2113176648863,Hostel,300
Quebec City,46.812671,-71.21364200000001,Theatre Du Capitole De Quebec,46.813390221577826,-71.21449415203047,Concert Hall,300
Quebec City,46.812671,-71.21364200000001,Palais Montcalm,46.81240512414711,-71.2139403326507,Concert Hall,300
Quebec City,46.812671,-71.21364200000001,Maison de la Littérature,46.81286597778727,-71.21088156678368,Historic Site,300
Quebec City,46.812671,-71.21364200000001,Paillard,46.813850332938145,-71.21085157266452,Bakery,300
Quebec City,46.812671,-71.21364200000001,Chez Boulay - Bistro Boréal,46.81394,-71.210846,Scandinavian Restaurant,300
Quebec City,46.812671,-71.21364200000001,Librairie Pantoute,46.813829,-71.210874,Bookstore,300
Quebec City,46.812671,-71.21364200000001,Morrin Centre,46.81280112905787,-71.2104427978323,History Museum,300
Quebec City,46.812671,-71.21364200000001,Hôtel Manoir D'auteuil,46.81133040613046,-71.21160403205027,Bed & Breakfast,300
Quebec City,46.812671,-71.21364200000001,Palace Royal,46.81225613849557,-71.21560975155099,Hotel,300
Quebec City,46.812671,-71.21364200000001,Second Cup,46.81219480749934,-71.21472713128281,Coffee Shop,300
Quebec City,46.812671,-71.21364200000001,Brûlerie St-Jean,46.8119058368838,-71.21575973176235,Coffee Shop,300
Quebec City,46.812671,-71.21364200000001,Chocolato,46.8130035578096,-71.212417134632,Chocolate Shop,300
Quebec City,46.812671,-71.21364200000001,Le Saint-Amour,46.811331,-71.210221,French Restaurant,300
Quebec City,46.812671,-71.21364200000001,Nautilus Plus - Place Québec,46.81139085472957,-71.21543701042344,Gym,300
Quebec City,46.812671,-71.21364200000001,Parc de l'Esplanade,46.810424010894884,-71.2115050753354,Park,300
Quebec City,46.812671,-71.21364200000001,Sapristi,46.812904102921046,-71.21267382825583,Gastropub,300
Quebec City,46.812671,-71.21364200000001,Entrecôte Saint-Jean,46.813634,-71.211234,Steakhouse,300
Quebec City,46.812671,-71.21364200000001,Au Petit Coin Breton,46.81316355183347,-71.21218333916573,Creperie,300
Quebec City,46.812671,-71.21364200000001,Hotel Manoir Victoria,46.81419976932041,-71.21091624453854,Hotel,300
Quebec City,46.812671,-71.21364200000001,Le Petit Coin Latin,46.812741,-71.212118,French Restaurant,300
Quebec City,46.812671,-71.21364200000001,Saint-Alexandre Pub,46.813618,-71.210997,Bar,300
Quebec City,46.812671,-71.21364200000001,Bistro Trois Garçons,46.813750696263696,-71.21115130248735,Restaurant,300
Quebec City,46.812671,-71.21364200000001,Saveurs Du Monde,46.811525084964615,-71.21663659173126,Moroccan Restaurant,300
Quebec City,46.812671,-71.21364200000001,Le Capitole  (Salle),46.81331725227038,-71.21435986351878,Concert Hall,300
Quebec City,46.812671,-71.21364200000001,Restaurant La Grolla,46.812802286369944,-71.21753964181467,Swiss Restaurant,300
Quebec City,46.812671,-71.21364200000001,Hôtel Champlain,46.81236970661549,-71.21036411928155,Hotel,300
Quebec City,46.812671,-71.21364200000001,Le Casse-Crêpe Breton,46.81414167784736,-71.21034522657126,Creperie,300
Quebec City,46.812671,-71.21364200000001,Place Québec,46.81114832606484,-71.21616840362549,Building,300
Quebec City,46.812671,-71.21364200000001,Quebec City Marriott Downtown,46.811957318356036,-71.21437003795927,Hotel,300
Quebec City,46.812671,-71.21364200000001,Le Comptoir,46.81154198065635,-71.21656210641184,Restaurant,300
Quebec City,46.812671,-71.21364200000001,Les Frères de la Côte,46.814124257227846,-71.2103761640526,French Restaurant,300
Quebec City,46.812671,-71.21364200000001,Hilton,46.810919,-71.2153571,Hotel,300
Quebec City,46.812671,-71.21364200000001,Pharmacie Jean Coutu,46.81337193227977,-71.21202514637905,Pharmacy,300
Quebec City,46.812671,-71.21364200000001,Marriott Quebec,46.81213018443209,-71.21442714059945,Hotel,300
Quebec City,46.812671,-71.21364200000001,Subway,46.812313145671034,-71.21483337738186,Sandwich Place,300
Quebec City,46.812671,-71.21364200000001,Hôtel du Capitole de Québec,46.81270740831402,-71.21387684219476,Hotel,300
Quebec City,46.812671,-71.21364200000001,Yuzu sushi,46.811453,-71.216685,Sushi Restaurant,300
Quebec City,46.812671,-71.21364200000001,Pizzeria d'Youville,46.81299243459963,-71.21253795964063,Pizza Place,300
Quebec City,46.812671,-71.21364200000001,Mikes,46.813788382300565,-71.21098966967665,Italian Restaurant,300
Quebec City,46.812671,-71.21364200000001,Allegro Bar,46.81048111723858,-71.21533036625328,Restaurant,300
Quebec City,46.812671,-71.21364200000001,SAQ,46.81156664858124,-71.21647285037184,Liquor Store,300
Quebec City,46.812671,-71.21364200000001,L'InterMarché,46.811591,-71.216626,Grocery Store,300
Quebec City,46.812671,-71.21364200000001,Centre d'information du RTC,46.811529900390454,-71.21527817726339,Tourist Information Center,300
Quebec City,46.812671,-71.21364200000001,Thai Express,46.811668,-71.216629,Restaurant,300
Quebec City,46.812671,-71.21364200000001,Restaurant et bar Allegro,46.810574231234874,-71.21519849615959,Hotel Bar,300
Quebec City,46.812671,-71.21364200000001,le23 restaurant,46.810245,-71.214607,Restaurant,300
Quebec City,46.812671,-71.21364200000001,Hilton Gym,46.81074753289011,-71.2160768298757,Gym,300
Regina,50.45065,-104.612339,Tim Hortons,50.450712,-104.610966,Coffee Shop,300
Regina,50.45065,-104.612339,Globe Theatre,50.450114049026546,-104.61053540951612,Theater,300
Regina,50.45065,-104.612339,Scarth St Mall,50.44959362007032,-104.61076498031616,Shopping Mall,300
Regina,50.45065,-104.612339,Hudson's Bay,50.450927390220656,-104.61173102527532,Department Store,300
Regina,50.45065,-104.612339,Famoso,50.44878421173127,-104.61045866542699,Italian Restaurant,300
Regina,50.45065,-104.612339,The Green Spot Cafe,50.44958321373812,-104.60956769148166,Café,300
Regina,50.45065,-104.612339,Victoria Park,50.447994984743616,-104.6121597290039,Park,300
Regina,50.45065,-104.612339,Beer Brothers,50.449833972602256,-104.61082656015809,Gastropub,300
Regina,50.45065,-104.612339,DAVIDsTEA,50.45115749265548,-104.61085547711407,Tea Room,300
Regina,50.45065,-104.612339,ComicReaders.com,50.45034671610968,-104.61152353807934,Hobby Shop,300
Regina,50.45065,-104.612339,Starbucks,50.450588,-104.610375,Coffee Shop,300
Regina,50.45065,-104.612339,New York Fries - Cornwall Centre,50.45099690916035,-104.6114392209946,Restaurant,300
Regina,50.45065,-104.612339,Dairy Queen / Orange Julius,50.45121243063883,-104.61098404196429,Ice Cream Shop,300
Regina,50.45065,-104.612339,Booster Juice,50.45119081,-104.6109239,Juice Bar,300
Regina,50.45065,-104.612339,RBC Royal Bank,50.45049709050716,-104.60958514396582,Bank,300
Regina,50.45065,-104.612339,TD Canada Trust,50.44856715209761,-104.60975915193558,Bank,300
Regina,50.45065,-104.612339,Dollarama,50.450968,-104.611399,Discount Store,300
Regina,50.45065,-104.612339,Shoppers Drug Mart,50.450628,-104.61075,Pharmacy,300
Regina,50.45065,-104.612339,Delta Regina,50.4520859820724,-104.60879576980754,Hotel,300
Saskatoon,52.127357,-106.66443500000001,Poached Breakfast Bistro,52.12610746997041,-106.6653092012015,Breakfast Spot,300
Saskatoon,52.127357,-106.66443500000001,The Rook & Raven,52.12770125,-106.66399673,Pub,300
Saskatoon,52.127357,-106.66443500000001,Bon Temps Cafe,52.12677319888113,-106.66494195512209,Cajun / Creole Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Ayden Kitchen & Bar,52.12563325194829,-106.66357085865693,Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Scotiabank Theatres,52.125364546955126,-106.66587412697976,Movie Theater,300
Saskatoon,52.127357,-106.66443500000001,Spicy Bite,52.12807594009507,-106.66231309470253,Indian Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Winston's English Pub & Grill,52.12697304556141,-106.66349392652212,Pub,300
Saskatoon,52.127357,-106.66443500000001,Hudsons Canadian Tap House,52.12632748101761,-106.66098877230714,Pub,300
Saskatoon,52.127357,-106.66443500000001,CUT Casual Steak & Tap,52.12648021219616,-106.6626684593042,Steakhouse,300
Saskatoon,52.127357,-106.66443500000001,lululemon athletica,52.127588504693236,-106.66546299132278,Clothing Store,300
Saskatoon,52.127357,-106.66443500000001,Taverna Italian Restaurant,52.12691330200973,-106.66382397213266,Italian Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Congress Beer House,52.12690689999999,-106.6652932,Gastropub,300
Saskatoon,52.127357,-106.66443500000001,Flint,52.12615265163009,-106.66538585660095,Lounge,300
Saskatoon,52.127357,-106.66443500000001,Starbucks,52.128548,-106.663613,Coffee Shop,300
Saskatoon,52.127357,-106.66443500000001,Red Pepper,52.12758385976209,-106.66280076349702,Vietnamese Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Nisen,52.128568973096414,-106.66225564478975,Sushi Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Meg's Restaurant,52.12861512932313,-106.66196407629288,Indian Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Diva's Nightclub,52.12658304982179,-106.66234865231183,Gay Bar,300
Saskatoon,52.127357,-106.66443500000001,Fionn MacCool's,52.1252256452768,-106.66563814220737,Pub,300
Saskatoon,52.127357,-106.66443500000001,Midtown Plaza,52.127504,-106.667217,Shopping Mall,300
Saskatoon,52.127357,-106.66443500000001,O'Sheas Irish Pub,52.12668169341905,-106.66457284563464,Pub,300
Saskatoon,52.127357,-106.66443500000001,2nd Ave Grill,52.128373203846905,-106.66434289230523,Tapas Restaurant,300
Saskatoon,52.127357,-106.66443500000001,The Woods Alehouse,52.12977332973585,-106.6630218773772,Pub,300
Saskatoon,52.127357,-106.66443500000001,Hilton Garden Inn,52.1295661,-106.6656723,Hotel,300
Saskatoon,52.127357,-106.66443500000001,Booster Juice,52.12740569,-106.6685319,Juice Bar,300
Saskatoon,52.127357,-106.66443500000001,TD Canada Trust,52.12731845788308,-106.664038738295,Bank,300
Saskatoon,52.127357,-106.66443500000001,Thien Vietnam,52.1291698,-106.6623926,Vietnamese Restaurant,300
Saskatoon,52.127357,-106.66443500000001,SportChek,52.127542007972956,-106.66661815245047,Sporting Goods Shop,300
Saskatoon,52.127357,-106.66443500000001,Subway,52.12743321124874,-106.667598583992,Sandwich Place,300
Saskatoon,52.127357,-106.66443500000001,Saskatoon Asian Restaurant,52.12836614743526,-106.66384860667704,Asian Restaurant,300
Saskatoon,52.127357,-106.66443500000001,New York Fries - Midtown Plaza,52.12735310342941,-106.66866723348846,Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Steps Lounge,52.129286219672785,-106.66578769683838,Cocktail Bar,300
Saskatoon,52.127357,-106.66443500000001,RBC Royal Bank,52.12759046924871,-106.66594885743092,Bank,300
Saskatoon,52.127357,-106.66443500000001,A&W,52.127432,-106.66786,Fast Food Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Thai Express,52.1249984310421,-106.66626758125757,Thai Restaurant,300
Saskatoon,52.127357,-106.66443500000001,Starbucks,52.12763388140492,-106.66607306804168,Coffee Shop,300
Saskatoon,52.127357,-106.66443500000001,Shoppers Drug Mart,52.127515,-106.667624,Pharmacy,300
Saskatoon,52.127357,-106.66443500000001,La Prep,52.128351,-106.664917,Café,300
Saskatoon,52.127357,-106.66443500000001,Midtown Plaza Food Court,52.12729779263166,-106.6685796254598,Food Court,300
Saskatoon,52.127357,-106.66443500000001,Hudson's Bay,52.127688,-106.667234,Clothing Store,300
St. John's,47.559473,-52.710136,Adelaide Oyster House,47.561266,-52.710442,Seafood Restaurant,300
St. John's,47.559473,-52.710136,Shamrock City,47.56083147126005,-52.71070743255118,Bar,300
St. John's,47.559473,-52.710136,Jack Astor's,47.56129562382538,-52.70867063487278,Restaurant,300
St. John's,47.559473,-52.710136,JAG Hotel,47.55828265305992,-52.71257986020751,Hotel,300
St. John's,47.559473,-52.710136,St. John's Fish Exchange Kitchen and Wet Bar,47.5601604149299,-52.71056654157784,Seafood Restaurant,300
St. John's,47.559473,-52.710136,Gypsy Tea Room,47.56151552776085,-52.70991038809916,Restaurant,300
St. John's,47.559473,-52.710136,Christian's Pub,47.561411897313754,-52.71103808036462,Dive Bar,300
St. John's,47.559473,-52.710136,Bridie Molloy's,47.56200098786296,-52.71000559532715,Pub,300
St. John's,47.559473,-52.710136,Kelly's Pub,47.561190748460994,-52.71101933476757,Pub,300
St. John's,47.559473,-52.710136,The Keg Steakhouse + Bar - St. John's,47.56116045770284,-52.70906430295713,Restaurant,300
St. John's,47.559473,-52.710136,The Celtic Hearth,47.561963,-52.70989,Pub,300
St. John's,47.559473,-52.710136,Yellowbelly Brewery and Public House,47.5621219901383,-52.70966041621486,Gastropub,300
St. John's,47.559473,-52.710136,Sound Salon And Spa,47.561881378416174,-52.709864949169656,Spa,300
St. John's,47.559473,-52.710136,The Merchant Tavern,47.56207345325483,-52.70960334444526,Gastropub,300
St. John's,47.559473,-52.710136,The Underbelly,47.5620610701042,-52.709666117037685,Gastropub,300
St. John's,47.559473,-52.710136,Green Sleeves & The Well,47.56179969528828,-52.71079247461493,Bar,300
St. John's,47.559473,-52.710136,O'Reilly's,47.56162701033261,-52.71074840917893,Pub,300
St. John's,47.559473,-52.710136,Starbucks,47.5583761586005,-52.71098296353263,Coffee Shop,300
St. John's,47.559473,-52.710136,Blue on Water,47.56141946446143,-52.71025196123643,New American Restaurant,300
St. John's,47.559473,-52.710136,Boston Pizza,47.559605,-52.711607,Pizza Place,300
St. John's,47.559473,-52.710136,The Works,47.56073907225339,-52.71157896704622,Burger Joint,300
St. John's,47.559473,-52.710136,Mile One Centre,47.56040774609412,-52.71281487729949,Hockey Arena,300
St. John's,47.559473,-52.710136,Magic Wok Limited,47.5583687,-52.7117341,Restaurant,300
St. John's,47.559473,-52.710136,Subway,47.560897,-52.710958,Sandwich Place,300
St. John's,47.559473,-52.710136,Dooleys,47.560184396369785,-52.711479324040994,Sports Bar,300
St. John's,47.559473,-52.710136,Murray Premise Hotel,47.561404633596986,-52.70937261921246,Hotel,300
St. John's,47.559473,-52.710136,Exile,47.558283,-52.712623,Restaurant,300
Sydney,46.139309999999995,-60.172718999999994,Schwartz,46.138854,-60.1723,Furniture / Home Store,300
Thompson,55.743680000000005,-97.855411,McDonald's,55.743546752654424,-97.85122017474146,Fast Food Restaurant,300
Thompson,55.743680000000005,-97.855411,Pizza Hut,55.745411545706254,-97.85616103361956,Pizza Place,300
Thompson,55.743680000000005,-97.855411,A&W,55.74447,-97.854128,Fast Food Restaurant,300
Thompson,55.743680000000005,-97.855411,Canadian Tire,55.74321,-97.85448710369174,Hardware Store,300
Toronto,43.654097,-79.37994599999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater,300
Toronto,43.654097,-79.37994599999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store,300
Toronto,43.654097,-79.37994599999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater,300
Toronto,43.654097,-79.37994599999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore,300
Toronto,43.654097,-79.37994599999999,LUSH,43.653557,-79.3804,Cosmetics Shop,300
Toronto,43.654097,-79.37994599999999,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall,300
Toronto,43.654097,-79.37994599999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza,300
Toronto,43.654097,-79.37994599999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant,300
